pathway	Desmarestia_herbacea_m_completion_rate	Porterinema_fluviatile_completion_rate	Ectocarpus_siliculosus_m_completion_rate	Dictyota_dichotoma_m_completion_rate	Chordaria_linearis_completion_rate	Thalassiosira_pseudonana_completion_rate	Ectocarpus_crouaniorum_m_completion_rate	Pleurocladia_lacustris_completion_rate	Ectocarpus_fasciculatus_m_completion_rate	Fragilariopsis_cylindrus_completion_rate	Phaeodactylum_tricornutum_completion_rate	Schizocladia_ischiensis_completion_rate	Fucus_serratus_MALE_completion_rate	Fistulifera_solaris_completion_rate	Saccharina_latissima_FEMALE_completion_rate	Nannochloropsis_gaditana_completion_rate	Scytosiphon_promiscuus_MALE_completion_rate	Desmarestia_herbacea_m_rxn_assoc (sep=;)	Porterinema_fluviatile_rxn_assoc (sep=;)	Ectocarpus_siliculosus_m_rxn_assoc (sep=;)	Dictyota_dichotoma_m_rxn_assoc (sep=;)	Chordaria_linearis_rxn_assoc (sep=;)	Thalassiosira_pseudonana_rxn_assoc (sep=;)	Ectocarpus_crouaniorum_m_rxn_assoc (sep=;)	Pleurocladia_lacustris_rxn_assoc (sep=;)	Ectocarpus_fasciculatus_m_rxn_assoc (sep=;)	Fragilariopsis_cylindrus_rxn_assoc (sep=;)	Phaeodactylum_tricornutum_rxn_assoc (sep=;)	Schizocladia_ischiensis_rxn_assoc (sep=;)	Fucus_serratus_MALE_rxn_assoc (sep=;)	Fistulifera_solaris_rxn_assoc (sep=;)	Saccharina_latissima_FEMALE_rxn_assoc (sep=;)	Nannochloropsis_gaditana_rxn_assoc (sep=;)	Scytosiphon_promiscuus_MALE_rxn_assoc (sep=;)
PWY-6406	1/2	1/2	1/2	1/2	1/2	1/2	1/2	1/2	1/2	1/2		1/2	1/2	1/2	1/2	1/2	1/2	ISOCHORSYN-RXN	ISOCHORSYN-RXN	ISOCHORSYN-RXN	ISOCHORSYN-RXN	ISOCHORSYN-RXN	ISOCHORSYN-RXN	ISOCHORSYN-RXN	ISOCHORSYN-RXN	ISOCHORSYN-RXN	ISOCHORSYN-RXN		ISOCHORSYN-RXN	ISOCHORSYN-RXN	ISOCHORSYN-RXN	ISOCHORSYN-RXN	ISOCHORSYN-RXN	ISOCHORSYN-RXN
PWY-5138	2/5	2/5	2/5	2/5	2/5	2/5	2/5	2/5	2/5	2/5	2/5	2/5	2/5	2/5	2/5	2/5	2/5	ENOYL-COA-HYDRAT-RXN;RXN-7836	ENOYL-COA-HYDRAT-RXN;RXN-7836	ENOYL-COA-HYDRAT-RXN;RXN-7836	ENOYL-COA-HYDRAT-RXN;RXN-7836	ENOYL-COA-HYDRAT-RXN;RXN-7836	ENOYL-COA-HYDRAT-RXN;RXN-7836	ENOYL-COA-HYDRAT-RXN;RXN-7836	ENOYL-COA-HYDRAT-RXN;RXN-7836	ENOYL-COA-HYDRAT-RXN;RXN-7836	ENOYL-COA-HYDRAT-RXN;RXN-7836	ENOYL-COA-HYDRAT-RXN;RXN-7836	ENOYL-COA-HYDRAT-RXN;RXN-7836	ENOYL-COA-HYDRAT-RXN;RXN-7836	ENOYL-COA-HYDRAT-RXN;RXN-7836	ENOYL-COA-HYDRAT-RXN;RXN-7836	ENOYL-COA-HYDRAT-RXN;RXN-7836	ENOYL-COA-HYDRAT-RXN;RXN-7836
PWY-6892	3/7	2/7	3/7	3/7	3/7	2/7	3/7	2/7	2/7	2/7	2/7	3/7	3/7	2/7	3/7	2/7	2/7	DXS-RXN;RXN0-308;THIAZOLSYN2-RXN	DXS-RXN;RXN0-308	DXS-RXN;RXN0-308;THIAZOLSYN2-RXN	DXS-RXN;RXN0-308;THIAZOLSYN2-RXN	DXS-RXN;RXN0-308;THIAZOLSYN2-RXN	DXS-RXN;RXN0-308	DXS-RXN;RXN0-308;THIAZOLSYN2-RXN	DXS-RXN;RXN0-308	DXS-RXN;RXN0-308	DXS-RXN;RXN0-308	DXS-RXN;RXN0-308	DXS-RXN;RXN0-308;THIAZOLSYN2-RXN	DXS-RXN;RXN0-308;THIAZOLSYN2-RXN	DXS-RXN;RXN0-308	DXS-RXN;RXN0-308;THIAZOLSYN2-RXN	DXS-RXN;RXN0-308	DXS-RXN;RXN0-308
PWY-3881	2/3	2/3	2/3	2/3	2/3	1/3	2/3	2/3	2/3	1/3	1/3	2/3	2/3	1/3	2/3	2/3	2/3	MANNOSE-6-PHOSPHATE-6-REDUCTASE-RXN;MANNPISOM-RXN	MANNOSE-6-PHOSPHATE-6-REDUCTASE-RXN;MANNPISOM-RXN	MANNOSE-6-PHOSPHATE-6-REDUCTASE-RXN;MANNPISOM-RXN	MANNOSE-6-PHOSPHATE-6-REDUCTASE-RXN;MANNPISOM-RXN	MANNOSE-6-PHOSPHATE-6-REDUCTASE-RXN;MANNPISOM-RXN	MANNPISOM-RXN	MANNOSE-6-PHOSPHATE-6-REDUCTASE-RXN;MANNPISOM-RXN	MANNOSE-6-PHOSPHATE-6-REDUCTASE-RXN;MANNPISOM-RXN	MANNOSE-6-PHOSPHATE-6-REDUCTASE-RXN;MANNPISOM-RXN	MANNPISOM-RXN	MANNPISOM-RXN	MANNOSE-6-PHOSPHATE-6-REDUCTASE-RXN;MANNPISOM-RXN	MANNOSE-6-PHOSPHATE-6-REDUCTASE-RXN;MANNPISOM-RXN	MANNPISOM-RXN	MANNOSE-6-PHOSPHATE-6-REDUCTASE-RXN;MANNPISOM-RXN	MANNOSE-6-PHOSPHATE-6-REDUCTASE-RXN;MANNPISOM-RXN	MANNOSE-6-PHOSPHATE-6-REDUCTASE-RXN;MANNPISOM-RXN
PWY-5855	3/8	3/8	3/8	3/8	3/8	3/8	3/8	3/8	3/8	3/8	3/8	3/8	3/8	3/8	3/8	3/8	3/8	RXN-9227;RXN-9229;RXN-9222	RXN-9227;RXN-9229;RXN-9222	RXN-9227;RXN-9229;RXN-9222	RXN-9227;RXN-9229;RXN-9222	RXN-9227;RXN-9229;RXN-9222	RXN-9227;RXN-9229;RXN-9222	RXN-9227;RXN-9229;RXN-9222	RXN-9227;RXN-9229;RXN-9222	RXN-9227;RXN-9229;RXN-9222	RXN-9227;RXN-9229;RXN-9222	RXN-9227;RXN-9229;RXN-9222	RXN-9227;RXN-9229;RXN-9222	RXN-9227;RXN-9229;RXN-9222	RXN-9227;RXN-9229;RXN-9222	RXN-9227;RXN-9229;RXN-9222	RXN-9227;RXN-9229;RXN-9222	RXN-9227;RXN-9229;RXN-9222
DENITRIFICATION-PWY	1/5	1/5	1/5	1/5	1/5		1/5	1/5	1/5			1/5	1/5		1/5		1/5	RXN-15838	RXN-15838	RXN-15838	RXN-15838	RXN-15838		RXN-15838	RXN-15838	RXN-15838			RXN-15838	RXN-15838		RXN-15838		RXN-15838
PWY-5491	1/2	1/2	1/2	1/2	1/2	1/2	1/2	1/2	1/2	1/2	1/2	1/2	1/2	1/2	1/2	1/2	1/2	RXN-8748	RXN-8748	RXN-8748	RXN-8748	RXN-8748	RXN-8748	RXN-8748	RXN-8748	RXN-8748	RXN-8748	RXN-8748	RXN-8748	RXN-8748	RXN-8748	RXN-8748	RXN-8748	RXN-8748
PWY-6855	2/7	2/7	2/7	2/7	2/7	2/7	2/7	2/7	2/7	2/7	2/7	3/7	2/7	2/7	2/7	3/7	2/7	3.2.1.14-RXN;N-ACETYLGLUCOSAMINE-DEACETYLASE-RXN	3.2.1.14-RXN;N-ACETYLGLUCOSAMINE-DEACETYLASE-RXN	3.2.1.14-RXN;N-ACETYLGLUCOSAMINE-DEACETYLASE-RXN	3.2.1.14-RXN;N-ACETYLGLUCOSAMINE-DEACETYLASE-RXN	3.2.1.14-RXN;N-ACETYLGLUCOSAMINE-DEACETYLASE-RXN	RXN-12309;3.2.1.14-RXN	3.2.1.14-RXN;N-ACETYLGLUCOSAMINE-DEACETYLASE-RXN	3.2.1.14-RXN;N-ACETYLGLUCOSAMINE-DEACETYLASE-RXN	3.2.1.14-RXN;N-ACETYLGLUCOSAMINE-DEACETYLASE-RXN	RXN-12309;3.2.1.14-RXN	RXN-12309;3.2.1.14-RXN	RXN-12309;3.2.1.14-RXN;RXN-12545	3.2.1.14-RXN;N-ACETYLGLUCOSAMINE-DEACETYLASE-RXN	RXN-12309;3.2.1.14-RXN	3.2.1.14-RXN;N-ACETYLGLUCOSAMINE-DEACETYLASE-RXN	RXN-12309;3.2.1.14-RXN;GLUCOSAMINE-6-P-DEAMIN-RXN	3.2.1.14-RXN;N-ACETYLGLUCOSAMINE-DEACETYLASE-RXN
GLUCONEO-PWY	12/13	12/13	13/13	12/13	12/13	13/13	12/13	13/13	12/13	13/13	12/13	13/13	12/13	12/13	13/13	13/13	12/13	TRIOSEPISOMERIZATION-RXN;3PGAREARR-RXN;MALATE-DEH-RXN;PGLUCISOM-RXN;PEPCARBOXYKIN-RXN;MALIC-NADP-RXN;2PGADEHYDRAT-RXN;1.1.1.39-RXN;F16ALDOLASE-RXN;F16BDEPHOS-RXN;GAPOXNPHOSPHN-RXN;PHOSGLYPHOS-RXN	TRIOSEPISOMERIZATION-RXN;3PGAREARR-RXN;MALATE-DEH-RXN;PGLUCISOM-RXN;PEPCARBOXYKIN-RXN;MALIC-NADP-RXN;2PGADEHYDRAT-RXN;1.1.1.39-RXN;F16ALDOLASE-RXN;F16BDEPHOS-RXN;GAPOXNPHOSPHN-RXN;PHOSGLYPHOS-RXN	TRIOSEPISOMERIZATION-RXN;3PGAREARR-RXN;MALATE-DEH-RXN;PGLUCISOM-RXN;PEPSYNTH-RXN;PEPCARBOXYKIN-RXN;MALIC-NADP-RXN;2PGADEHYDRAT-RXN;1.1.1.39-RXN;F16ALDOLASE-RXN;F16BDEPHOS-RXN;GAPOXNPHOSPHN-RXN;PHOSGLYPHOS-RXN	TRIOSEPISOMERIZATION-RXN;3PGAREARR-RXN;MALATE-DEH-RXN;PGLUCISOM-RXN;PEPCARBOXYKIN-RXN;MALIC-NADP-RXN;2PGADEHYDRAT-RXN;1.1.1.39-RXN;F16ALDOLASE-RXN;F16BDEPHOS-RXN;GAPOXNPHOSPHN-RXN;PHOSGLYPHOS-RXN	TRIOSEPISOMERIZATION-RXN;3PGAREARR-RXN;MALATE-DEH-RXN;PGLUCISOM-RXN;PEPCARBOXYKIN-RXN;MALIC-NADP-RXN;2PGADEHYDRAT-RXN;1.1.1.39-RXN;F16ALDOLASE-RXN;F16BDEPHOS-RXN;GAPOXNPHOSPHN-RXN;PHOSGLYPHOS-RXN	TRIOSEPISOMERIZATION-RXN;3PGAREARR-RXN;MALATE-DEH-RXN;PGLUCISOM-RXN;PEPSYNTH-RXN;PEPCARBOXYKIN-RXN;MALIC-NADP-RXN;2PGADEHYDRAT-RXN;1.1.1.39-RXN;F16ALDOLASE-RXN;F16BDEPHOS-RXN;GAPOXNPHOSPHN-RXN;PHOSGLYPHOS-RXN	TRIOSEPISOMERIZATION-RXN;3PGAREARR-RXN;MALATE-DEH-RXN;PGLUCISOM-RXN;PEPCARBOXYKIN-RXN;MALIC-NADP-RXN;2PGADEHYDRAT-RXN;1.1.1.39-RXN;F16ALDOLASE-RXN;F16BDEPHOS-RXN;GAPOXNPHOSPHN-RXN;PHOSGLYPHOS-RXN	TRIOSEPISOMERIZATION-RXN;3PGAREARR-RXN;MALATE-DEH-RXN;PGLUCISOM-RXN;PEPSYNTH-RXN;PEPCARBOXYKIN-RXN;MALIC-NADP-RXN;2PGADEHYDRAT-RXN;1.1.1.39-RXN;F16ALDOLASE-RXN;F16BDEPHOS-RXN;GAPOXNPHOSPHN-RXN;PHOSGLYPHOS-RXN	TRIOSEPISOMERIZATION-RXN;3PGAREARR-RXN;MALATE-DEH-RXN;PGLUCISOM-RXN;PEPCARBOXYKIN-RXN;MALIC-NADP-RXN;2PGADEHYDRAT-RXN;1.1.1.39-RXN;F16ALDOLASE-RXN;F16BDEPHOS-RXN;GAPOXNPHOSPHN-RXN;PHOSGLYPHOS-RXN	TRIOSEPISOMERIZATION-RXN;3PGAREARR-RXN;MALATE-DEH-RXN;PGLUCISOM-RXN;PEPSYNTH-RXN;PEPCARBOXYKIN-RXN;MALIC-NADP-RXN;2PGADEHYDRAT-RXN;1.1.1.39-RXN;F16ALDOLASE-RXN;F16BDEPHOS-RXN;GAPOXNPHOSPHN-RXN;PHOSGLYPHOS-RXN	TRIOSEPISOMERIZATION-RXN;3PGAREARR-RXN;MALATE-DEH-RXN;PGLUCISOM-RXN;PEPCARBOXYKIN-RXN;MALIC-NADP-RXN;2PGADEHYDRAT-RXN;1.1.1.39-RXN;F16ALDOLASE-RXN;F16BDEPHOS-RXN;GAPOXNPHOSPHN-RXN;PHOSGLYPHOS-RXN	TRIOSEPISOMERIZATION-RXN;3PGAREARR-RXN;MALATE-DEH-RXN;PGLUCISOM-RXN;PEPSYNTH-RXN;PEPCARBOXYKIN-RXN;MALIC-NADP-RXN;2PGADEHYDRAT-RXN;1.1.1.39-RXN;F16ALDOLASE-RXN;F16BDEPHOS-RXN;GAPOXNPHOSPHN-RXN;PHOSGLYPHOS-RXN	TRIOSEPISOMERIZATION-RXN;3PGAREARR-RXN;MALATE-DEH-RXN;PGLUCISOM-RXN;PEPCARBOXYKIN-RXN;MALIC-NADP-RXN;2PGADEHYDRAT-RXN;1.1.1.39-RXN;F16ALDOLASE-RXN;F16BDEPHOS-RXN;GAPOXNPHOSPHN-RXN;PHOSGLYPHOS-RXN	TRIOSEPISOMERIZATION-RXN;3PGAREARR-RXN;MALATE-DEH-RXN;PGLUCISOM-RXN;PEPCARBOXYKIN-RXN;MALIC-NADP-RXN;2PGADEHYDRAT-RXN;1.1.1.39-RXN;F16ALDOLASE-RXN;F16BDEPHOS-RXN;GAPOXNPHOSPHN-RXN;PHOSGLYPHOS-RXN	TRIOSEPISOMERIZATION-RXN;3PGAREARR-RXN;MALATE-DEH-RXN;PGLUCISOM-RXN;PEPSYNTH-RXN;PEPCARBOXYKIN-RXN;MALIC-NADP-RXN;2PGADEHYDRAT-RXN;1.1.1.39-RXN;F16ALDOLASE-RXN;F16BDEPHOS-RXN;GAPOXNPHOSPHN-RXN;PHOSGLYPHOS-RXN	TRIOSEPISOMERIZATION-RXN;3PGAREARR-RXN;MALATE-DEH-RXN;PGLUCISOM-RXN;PEPSYNTH-RXN;PEPCARBOXYKIN-RXN;MALIC-NADP-RXN;2PGADEHYDRAT-RXN;1.1.1.39-RXN;F16ALDOLASE-RXN;F16BDEPHOS-RXN;GAPOXNPHOSPHN-RXN;PHOSGLYPHOS-RXN	TRIOSEPISOMERIZATION-RXN;3PGAREARR-RXN;MALATE-DEH-RXN;PGLUCISOM-RXN;PEPCARBOXYKIN-RXN;MALIC-NADP-RXN;2PGADEHYDRAT-RXN;1.1.1.39-RXN;F16ALDOLASE-RXN;F16BDEPHOS-RXN;GAPOXNPHOSPHN-RXN;PHOSGLYPHOS-RXN
PWY-1281	1/2	1/2	1/2	1/2	1/2	1/2	1/2	1/2	1/2	1/2	1/2	1/2	1/2	1/2	1/2		1/2	PHOSACETYLTRANS-RXN	PHOSACETYLTRANS-RXN	PHOSACETYLTRANS-RXN	PHOSACETYLTRANS-RXN	PHOSACETYLTRANS-RXN	PHOSACETYLTRANS-RXN	PHOSACETYLTRANS-RXN	PHOSACETYLTRANS-RXN	PHOSACETYLTRANS-RXN	PHOSACETYLTRANS-RXN	PHOSACETYLTRANS-RXN	PHOSACETYLTRANS-RXN	PHOSACETYLTRANS-RXN	PHOSACETYLTRANS-RXN	PHOSACETYLTRANS-RXN		PHOSACETYLTRANS-RXN
PWY-7371	1/5	1/5	1/5	1/5	1/5	1/5	1/5	1/5	1/5	1/5	1/5	1/5	1/5	1/5	1/5	1/5	1/5	RXN-12346	RXN-12346	RXN-12346	RXN-12346	RXN-12346	RXN-12346	RXN-12346	RXN-12346	RXN-12346	RXN-12346	RXN-12346	RXN-12346	RXN-12346	RXN-12346	RXN-12346	RXN-12346	RXN-12346
PWY-6984	3/4	3/4	3/4	3/4	3/4	2/4	3/4	3/4	3/4	2/4	2/4	3/4	3/4	2/4	3/4	2/4	3/4	RXN-13031;RXN-13039;RXN-8654	RXN-13031;RXN-13039;RXN-8654	RXN-13031;RXN-13039;RXN-8654	RXN-13031;RXN-13039;RXN-8654	RXN-13031;RXN-13039;RXN-8654	RXN-13039;RXN-8654	RXN-13031;RXN-13039;RXN-8654	RXN-13031;RXN-13039;RXN-8654	RXN-13031;RXN-13039;RXN-8654	RXN-13039;RXN-8654	RXN-13039;RXN-8654	RXN-13031;RXN-13039;RXN-8654	RXN-13031;RXN-13039;RXN-8654	RXN-13039;RXN-8654	RXN-13031;RXN-13039;RXN-8654	RXN-13039;RXN-8654	RXN-13031;RXN-13039;RXN-8654
PWY66-389	4/4	4/4	4/4	4/4	4/4	2/4	4/4	4/4	4/4	4/4	4/4	4/4	4/4	4/4	4/4	4/4	4/4	RXN66-482;RXN66-480;RXN66-478;RXN66-479	RXN66-482;RXN66-480;RXN66-478;RXN66-479	RXN66-482;RXN66-480;RXN66-478;RXN66-479	RXN66-482;RXN66-480;RXN66-478;RXN66-479	RXN66-482;RXN66-480;RXN66-478;RXN66-479	RXN66-480;RXN66-478	RXN66-482;RXN66-480;RXN66-478;RXN66-479	RXN66-482;RXN66-480;RXN66-478;RXN66-479	RXN66-482;RXN66-480;RXN66-478;RXN66-479	RXN66-482;RXN66-480;RXN66-478;RXN66-479	RXN66-482;RXN66-480;RXN66-478;RXN66-479	RXN66-482;RXN66-480;RXN66-478;RXN66-479	RXN66-482;RXN66-480;RXN66-478;RXN66-479	RXN66-482;RXN66-480;RXN66-478;RXN66-479	RXN66-482;RXN66-480;RXN66-478;RXN66-479	RXN66-482;RXN66-480;RXN66-478;RXN66-479	RXN66-482;RXN66-480;RXN66-478;RXN66-479
14DICHLORBENZDEG-PWY	1/9	1/9	1/9	1/9	1/9		1/9	1/9	1/9	1/9		1/9	1/9	1/9	1/9	3/9	1/9	DIENELACHYDRO-RXN	DIENELACHYDRO-RXN	DIENELACHYDRO-RXN	DIENELACHYDRO-RXN	DIENELACHYDRO-RXN		DIENELACHYDRO-RXN	DIENELACHYDRO-RXN	DIENELACHYDRO-RXN	DIENELACHYDRO-RXN		DIENELACHYDRO-RXN	DIENELACHYDRO-RXN	DIENELACHYDRO-RXN	DIENELACHYDRO-RXN	MALEYLACETATE-REDUCTASE-RXN;CHLOROMALERED-RXN;RXN-18362	DIENELACHYDRO-RXN
XYLCAT-PWY	1/2	1/2	1/2	1/2	1/2		1/2	1/2	1/2	2/2	2/2	1/2	1/2	2/2	1/2	1/2	1/2	XYLULOKIN-RXN	XYLULOKIN-RXN	XYLULOKIN-RXN	XYLULOKIN-RXN	XYLULOKIN-RXN		XYLULOKIN-RXN	XYLULOKIN-RXN	XYLULOKIN-RXN	XYLULOKIN-RXN;XYLISOM-RXN	XYLULOKIN-RXN;XYLISOM-RXN	XYLULOKIN-RXN	XYLULOKIN-RXN	XYLULOKIN-RXN;XYLISOM-RXN	XYLULOKIN-RXN	XYLISOM-RXN	XYLULOKIN-RXN
METH-ACETATE-PWY	2/6	2/6	2/6	2/6	2/6	1/6	2/6	2/6	2/6	2/6	1/6	1/6	2/6	2/6	2/6		2/6	PHOSACETYLTRANS-RXN;ACETATEKIN-RXN	PHOSACETYLTRANS-RXN;ACETATEKIN-RXN	PHOSACETYLTRANS-RXN;ACETATEKIN-RXN	PHOSACETYLTRANS-RXN;ACETATEKIN-RXN	PHOSACETYLTRANS-RXN;ACETATEKIN-RXN	PHOSACETYLTRANS-RXN	PHOSACETYLTRANS-RXN;ACETATEKIN-RXN	PHOSACETYLTRANS-RXN;ACETATEKIN-RXN	PHOSACETYLTRANS-RXN;ACETATEKIN-RXN	PHOSACETYLTRANS-RXN;ACETATEKIN-RXN	PHOSACETYLTRANS-RXN	PHOSACETYLTRANS-RXN	PHOSACETYLTRANS-RXN;ACETATEKIN-RXN	PHOSACETYLTRANS-RXN;ACETATEKIN-RXN	PHOSACETYLTRANS-RXN;ACETATEKIN-RXN		PHOSACETYLTRANS-RXN;ACETATEKIN-RXN
PWY0-1507	4/4	4/4	4/4	4/4	4/4	3/4	4/4	4/4	4/4	3/4	3/4	4/4	4/4	3/4	4/4	3/4	4/4	RXN-17473;DAPASYN-RXN;RXN-17472;DETHIOBIOTIN-SYN-RXN	RXN-17473;DAPASYN-RXN;RXN-17472;DETHIOBIOTIN-SYN-RXN	RXN-17473;DAPASYN-RXN;RXN-17472;DETHIOBIOTIN-SYN-RXN	RXN-17473;DAPASYN-RXN;RXN-17472;DETHIOBIOTIN-SYN-RXN	RXN-17473;DAPASYN-RXN;RXN-17472;DETHIOBIOTIN-SYN-RXN	DAPASYN-RXN;RXN-17472;RXN-17473	RXN-17473;DAPASYN-RXN;RXN-17472;DETHIOBIOTIN-SYN-RXN	RXN-17473;DAPASYN-RXN;RXN-17472;DETHIOBIOTIN-SYN-RXN	RXN-17473;DAPASYN-RXN;RXN-17472;DETHIOBIOTIN-SYN-RXN	DAPASYN-RXN;RXN-17472;RXN-17473	DAPASYN-RXN;RXN-17472;RXN-17473	RXN-17473;DAPASYN-RXN;RXN-17472;DETHIOBIOTIN-SYN-RXN	RXN-17473;DAPASYN-RXN;RXN-17472;DETHIOBIOTIN-SYN-RXN	DAPASYN-RXN;RXN-17472;RXN-17473	RXN-17473;DAPASYN-RXN;RXN-17472;DETHIOBIOTIN-SYN-RXN	DAPASYN-RXN;RXN-17472;RXN-17473	RXN-17473;DAPASYN-RXN;RXN-17472;DETHIOBIOTIN-SYN-RXN
PWY-5915	4/4	4/4	4/4	4/4	4/4	4/4	4/4	2/4	4/4	4/4	4/4	4/4	4/4	2/4	2/4	4/4	4/4	1.3.7.2-RXN;1.3.7.3-RXN;RXN-17523;RXN-15985	1.3.7.2-RXN;1.3.7.3-RXN;RXN-17523;RXN-15985	1.3.7.2-RXN;1.3.7.3-RXN;RXN-17523;RXN-15985	1.3.7.2-RXN;1.3.7.3-RXN;RXN-17523;RXN-15985	1.3.7.2-RXN;1.3.7.3-RXN;RXN-17523;RXN-15985	1.3.7.2-RXN;1.3.7.3-RXN;RXN-17523;RXN-15985	1.3.7.2-RXN;1.3.7.3-RXN;RXN-17523;RXN-15985	1.3.7.2-RXN;1.3.7.3-RXN	1.3.7.2-RXN;1.3.7.3-RXN;RXN-17523;RXN-15985	1.3.7.2-RXN;1.3.7.3-RXN;RXN-17523;RXN-15985	1.3.7.2-RXN;1.3.7.3-RXN;RXN-17523;RXN-15985	1.3.7.2-RXN;1.3.7.3-RXN;RXN-17523;RXN-15985	1.3.7.2-RXN;1.3.7.3-RXN;RXN-17523;RXN-15985	1.3.7.2-RXN;RXN-17523	1.3.7.2-RXN;RXN-17523	1.3.7.2-RXN;1.3.7.3-RXN;RXN-17523;RXN-15985	1.3.7.2-RXN;1.3.7.3-RXN;RXN-17523;RXN-15985
PWY-7380	3/4	3/4	3/4	3/4	3/4	2/4	3/4	3/4	3/4	2/4	2/4	3/4	3/4	2/4	3/4	2/4	3/4	RXN-17473;RXN-17472;DETHIOBIOTIN-SYN-RXN	RXN-17473;RXN-17472;DETHIOBIOTIN-SYN-RXN	RXN-17473;RXN-17472;DETHIOBIOTIN-SYN-RXN	RXN-17473;RXN-17472;DETHIOBIOTIN-SYN-RXN	RXN-17473;RXN-17472;DETHIOBIOTIN-SYN-RXN	RXN-17472;RXN-17473	RXN-17473;RXN-17472;DETHIOBIOTIN-SYN-RXN	RXN-17473;RXN-17472;DETHIOBIOTIN-SYN-RXN	RXN-17473;RXN-17472;DETHIOBIOTIN-SYN-RXN	RXN-17472;RXN-17473	RXN-17472;RXN-17473	RXN-17473;RXN-17472;DETHIOBIOTIN-SYN-RXN	RXN-17473;RXN-17472;DETHIOBIOTIN-SYN-RXN	RXN-17472;RXN-17473	RXN-17473;RXN-17472;DETHIOBIOTIN-SYN-RXN	RXN-17472;RXN-17473	RXN-17473;RXN-17472;DETHIOBIOTIN-SYN-RXN
PWY-7269	5/5	5/5	5/5	5/5	5/5	2/5	5/5	5/5	5/5	2/5	1/5	3/5	5/5	1/5	5/5	2/5	5/5	ALDEHYDE-DEHYDROGENASE-NADP+-RXN;NAD-KIN-RXN;RXN0-5330;NADH-KINASE-RXN;ALDHDEHYDROG-RXN	ALDEHYDE-DEHYDROGENASE-NADP+-RXN;NAD-KIN-RXN;RXN0-5330;NADH-KINASE-RXN;ALDHDEHYDROG-RXN	ALDEHYDE-DEHYDROGENASE-NADP+-RXN;NAD-KIN-RXN;RXN0-5330;NADH-KINASE-RXN;ALDHDEHYDROG-RXN	ALDEHYDE-DEHYDROGENASE-NADP+-RXN;NAD-KIN-RXN;RXN0-5330;NADH-KINASE-RXN;ALDHDEHYDROG-RXN	ALDEHYDE-DEHYDROGENASE-NADP+-RXN;NAD-KIN-RXN;RXN0-5330;NADH-KINASE-RXN;ALDHDEHYDROG-RXN	ALDHDEHYDROG-RXN;NAD-KIN-RXN	ALDEHYDE-DEHYDROGENASE-NADP+-RXN;NAD-KIN-RXN;RXN0-5330;NADH-KINASE-RXN;ALDHDEHYDROG-RXN	ALDEHYDE-DEHYDROGENASE-NADP+-RXN;NAD-KIN-RXN;RXN0-5330;NADH-KINASE-RXN;ALDHDEHYDROG-RXN	ALDEHYDE-DEHYDROGENASE-NADP+-RXN;NAD-KIN-RXN;RXN0-5330;NADH-KINASE-RXN;ALDHDEHYDROG-RXN	ALDHDEHYDROG-RXN;NAD-KIN-RXN	NAD-KIN-RXN	RXN0-5330;ALDHDEHYDROG-RXN;NAD-KIN-RXN	ALDEHYDE-DEHYDROGENASE-NADP+-RXN;NAD-KIN-RXN;RXN0-5330;NADH-KINASE-RXN;ALDHDEHYDROG-RXN	NAD-KIN-RXN	ALDEHYDE-DEHYDROGENASE-NADP+-RXN;NAD-KIN-RXN;RXN0-5330;NADH-KINASE-RXN;ALDHDEHYDROG-RXN	ALDHDEHYDROG-RXN;NAD-KIN-RXN	ALDEHYDE-DEHYDROGENASE-NADP+-RXN;NAD-KIN-RXN;RXN0-5330;NADH-KINASE-RXN;ALDHDEHYDROG-RXN
PWY-6976	1/7	1/7	1/7	1/7	1/7	1/7	1/7	1/7	1/7	1/7	1/7	1/7	1/7	1/7	1/7	1/7	1/7	DTDPGLUCDEHYDRAT-RXN	DTDPGLUCDEHYDRAT-RXN	DTDPGLUCDEHYDRAT-RXN	DTDPGLUCDEHYDRAT-RXN	DTDPGLUCDEHYDRAT-RXN	DTDPGLUCDEHYDRAT-RXN	DTDPGLUCDEHYDRAT-RXN	DTDPGLUCDEHYDRAT-RXN	DTDPGLUCDEHYDRAT-RXN	DTDPGLUCDEHYDRAT-RXN	DTDPGLUCDEHYDRAT-RXN	DTDPGLUCDEHYDRAT-RXN	DTDPGLUCDEHYDRAT-RXN	DTDPGLUCDEHYDRAT-RXN	DTDPGLUCDEHYDRAT-RXN	DTDPGLUCDEHYDRAT-RXN	DTDPGLUCDEHYDRAT-RXN
PWY-7158	2/3	1/3	2/3	2/3	2/3	3/3	2/3	2/3	2/3	3/3	3/3	3/3	2/3	3/3	2/3	3/3	2/3	RXN-13907;RXN-13908	RXN-13908	RXN-13907;RXN-13908	RXN-13907;RXN-13908	RXN-13907;RXN-13908	RXN-13909;RXN-13907;RXN-13908	RXN-13907;RXN-13908	RXN-13907;RXN-13908	RXN-13907;RXN-13908	RXN-13909;RXN-13907;RXN-13908	RXN-13909;RXN-13907;RXN-13908	RXN-13909;RXN-13907;RXN-13908	RXN-13907;RXN-13908	RXN-13909;RXN-13907;RXN-13908	RXN-13907;RXN-13908	RXN-13909;RXN-13907;RXN-13908	RXN-13907;RXN-13908
